"Level";"Country";"State";"Place";"void";"Longitude";"Latitude";"ZoomLevel";"Icon"
2;AUS;Tasmania;Remine;;145.1666667;-41.9333333;6;
2;AUS;Tasmania;Renison Bell;;145.4166667;-41.8;6;
2;AUS;Tasmania;Retreat;;147.1666667;-41.15;6;
2;AUS;Tasmania;Rheban;;147.9236111;-42.6277778;6;
2;AUS;Tasmania;Rhyndaston;;147.3833333;-42.4666667;6;
2;AUS;Tasmania;Riana;;146;-41.2;6;
2;AUS;Tasmania;Richmond;;147.4361111;-42.7363889;6;
2;AUS;Tasmania;Ridgeley;;145.8333333;-41.15;6;
2;AUS;Tasmania;Ridgeway;;147.2833333;-42.9333333;6;
2;AUS;Tasmania;Ridgley;;145.8333333;-41.15;6;
